Date,Open,High,Low,Close,Adj Close,Volume
2009-02-04,1155.356689,1191.587280,1131.202881,1143.279785,1143.279785,7430590
2009-02-05,1127.177246,1131.202881,1094.972168,1098.997803,1098.997803,6429767
2009-02-06,1111.074707,1119.125977,1098.997803,1119.125977,1119.125977,6282218
2009-02-09,1167.433594,1171.459229,1143.279785,1171.459229,1171.459229,7086064
2009-02-10,1167.433594,1227.817993,1155.356689,1203.664185,1203.664185,10542156
2009-02-11,1171.459229,1215.741089,1171.459229,1195.612915,1195.612915,3702738
2009-02-12,1207.689819,1219.766724,1191.587280,1195.612915,1195.612915,2528018
2009-02-13,1195.612915,1195.612915,1187.561768,1187.561768,1187.561768,2394129
2009-02-16,1167.433594,1183.536133,1159.382324,1163.407959,1163.407959,3624256
2009-02-17,1147.305420,1147.305420,1107.049072,1115.100342,1115.100342,8657001
2009-02-18,1070.818359,1094.972168,1070.818359,1078.869629,1078.869629,7782613
2009-02-19,1107.049072,1115.100342,1074.843994,1090.946533,1090.946533,5568783
2009-02-20,1086.920898,1086.920898,1066.792725,1078.869629,1078.869629,2571007
2009-02-23,1050.690186,1054.715820,1026.536377,1026.536377,1026.536377,7036625
2009-02-24,982.254456,986.280090,978.228821,978.228821,978.228821,6151283
2009-02-25,1026.536377,1026.536377,1010.433838,1026.536377,1026.536377,10815659
2009-02-26,1026.536377,1026.536377,986.280090,1006.408203,1006.408203,3304539
2009-02-27,990.305725,1042.638916,990.305725,1026.536377,1026.536377,3525133
2009-03-02,1002.382568,1046.664551,1002.382568,1026.536377,1026.536377,2274403
2009-03-03,994.331299,998.356934,982.254456,994.331299,994.331299,3611079
2009-03-04,990.305725,1006.408203,990.305725,1002.382568,1002.382568,2390895
2009-03-05,1026.536377,1030.562012,1014.459473,1026.536377,1026.536377,6579807
2009-03-06,1006.408203,1034.587646,1006.408203,1026.536377,1026.536377,2928210
2009-03-09,1014.459473,1034.587646,1014.459473,1022.510742,1022.510742,5306969
2009-03-10,1038.613281,1062.767090,1026.536377,1058.741455,1058.741455,12528431
2009-03-11,1111.074707,1111.074707,1086.920898,1103.023438,1103.023438,12200784
2009-03-12,1078.869629,1094.972168,1054.715820,1062.767090,1062.767090,8346225
2009-03-13,1066.792725,1074.843994,1054.715820,1054.715820,1054.715820,4075351
2009-03-16,1050.690186,1094.972168,1046.664551,1094.972168,1094.972168,11094130
2009-03-17,1094.972168,1143.279785,1094.972168,1143.279785,1143.279785,21107217
2009-03-18,1175.484863,1187.561768,1163.407959,1175.484863,1175.484863,19851003
2009-03-19,1147.305420,1183.536133,1119.125977,1119.125977,1119.125977,17422063
2009-03-20,1098.997803,1131.202881,1098.997803,1107.049072,1107.049072,6857518
2009-03-23,1111.074707,1111.074707,1078.869629,1103.023438,1103.023438,13892943
2009-03-24,1155.356689,1155.356689,1151.331055,1155.356689,1155.356689,13268442
2009-03-25,1147.305420,1211.715454,1147.305420,1211.715454,1211.715454,41655285
2009-03-26,1272.099976,1272.099976,1251.971802,1272.099976,1272.099976,24750357
2009-03-27,1332.484497,1332.484497,1288.202515,1288.202515,1288.202515,37837509
2009-03-30,1231.843628,1296.253784,1231.843628,1251.971802,1251.971802,13379734
2009-03-31,1247.946167,1251.971802,1207.689819,1235.869263,1235.869263,15365753
2009-04-01,1272.099976,1296.253784,1243.920532,1296.253784,1296.253784,21057532
2009-04-02,1328.458862,1360.663940,1308.330688,1360.663940,1360.663940,26396550
2009-04-03,1425.074097,1425.074097,1417.022827,1425.074097,1425.074097,13353146
2009-04-06,null,null,null,null,null,null
2009-04-07,1425.074097,1493.509766,1408.971558,1493.509766,1493.509766,33901467
2009-04-08,1429.099731,1557.919922,1429.099731,1429.099731,1429.099731,35217279
2009-04-09,1449.227905,1449.227905,1396.894653,1429.099731,1429.099731,27001444
2009-04-10,1497.535400,1497.535400,1497.535400,1497.535400,1497.535400,4844661
2009-04-13,1569.996826,1569.996826,1569.996826,1569.996826,1569.996826,3762611
2009-04-14,1569.996826,1606.227539,1529.740479,1606.227539,1606.227539,53481001
2009-04-15,1590.125000,1662.586426,1541.817383,1541.817383,1541.817383,36273528
2009-04-16,1618.304443,1618.304443,1557.919922,1618.304443,1618.304443,41841582
2009-04-17,1569.996826,1642.458252,1537.791748,1569.996826,1569.996826,32326558
2009-04-20,1497.535400,1529.740479,1493.509766,1497.535400,1497.535400,40075399
2009-04-21,1425.074097,1569.996826,1425.074097,1569.996826,1569.996826,40678046
2009-04-22,1646.483887,1646.483887,1586.099365,1646.483887,1646.483887,36999115
2009-04-23,1650.509521,1686.740234,1630.381348,1630.381348,1630.381348,23438276
2009-04-24,1582.073730,1614.278809,1557.919922,1614.278809,1614.278809,18719512
2009-04-27,1614.278809,1630.381348,1578.048096,1590.125000,1590.125000,19763074
